## name,t90,t90_error,t50,t50_error,flux_64,flux_64_error,dec,error_radius,relative_peak_time,relative_peak_time_error,t50_t90,t50_t90_error,cut_t90,cut_peak_time,cut_duration_ratio,cut_flux64,cut_dec,passes_all_cuts
GRB210420215,29.44,2.56,11.776,2.29,2.8717,1.1747,12.25,21.82,0.06086956521739129,0.005293005671077504,0.39999999999999997,0.0852079035191514,False,True,True,True,True,False
GRB210421455,11.008,2.673,5.632,0.572,6.0439,1.903,56.828,0.083,0.13953488372093026,0.0338823350459708,0.5116279069767442,0.13466426102160975,False,True,True,True,False,False
GRB210422573,11.008,1.145,4.864,0.572,8.2093,1.221,24.71,2.11,0.13953488372093026,0.014513757436452139,0.4418604651162791,0.06937156557433996,False,True,True,True,True,False
GRB210424694,5.888,2.589,1.344,0.345,8.3239,1.1805,37.78,8.58,0.34782608695652173,0.15294187145557658,0.2282608695652174,0.11621954942061428,True,True,True,True,True,True
GRB210424778,43.776,7.701,24.064,6.542,3.1304,1.05,13.72,14.06,0.1871345029239766,0.032920385759720935,0.5497076023391813,0.1780019337863861,False,True,True,True,True,False
GRB210427206,18.688,1.145,6.912,0.923,10.8609,6.7473,-53.36,1.14,0.17808219178082194,0.010910964768249204,0.36986301369863017,0.054340610582437915,False,True,True,True,False,False
GRB210429658,12.288,2.673,3.328,0.572,13.0049,1.5771,22.9,1.97,0.3125,0.0679779052734375,0.2708333333333333,0.07508485302824253,False,False,True,False,True,False
GRB210430904,37.12,1.81,29.696,0.572,6.0489,1.1038,8.34,6.45,0.048275862068965524,0.002353968489892985,0.8,0.04194191992502993,False,True,False,True,True,False
GRB210501205,8.192,2.521,4.096,1.619,2.7211,0.9545,-71.3,11.73,0.15625,0.048084259033203125,0.5,0.2504679725549237,False,True,True,True,False,False
GRB210501940,0.832,0.202,0.32,0.091,6.0073,1.2696,56.4,13.61,0.38461538461538464,0.09338017751479291,0.38461538461538464,0.14381497897539822,True,False,True,True,False,False
GRB210502295,4.992,0.73,1.664,0.487,5.846,1.4311,-26.69,4.13,0.07692307692307693,0.011248767258382643,0.3333333333333333,0.1090560972218504,False,True,True,True,False,False
GRB210503815,32.768,4.471,7.936,1.086,7.3281,1.1317,66.03,5.1,0.3671875,0.05010056495666504,0.2421875,0.04680142817097697,False,False,True,True,False,False
GRB210504959,13.568,5.91,3.584,1.28,6.9402,1.771,49.06,3.91,0.39622641509433965,0.17258977839088646,0.2641509433962264,0.1487909069882008,False,False,True,True,False,False
GRB210507778,2.816,1.557,1.28,0.572,6.8262,1.4103,-7.49,4.85,0.09090909090909091,0.05026472107438017,0.4545454545454546,0.32314597358180247,True,True,True,True,False,False
GRB210510806,1.344,0.792,0.384,0.143,4.7447,0.8862,44.86,21.68,0.047619047619047616,0.02806122448979592,0.2857142857142857,0.19916894884315148,True,True,True,True,False,False
GRB210511458,17.92,1.086,7.424,0.923,4.383,0.9784,68.98,10.52,0.21428571428571425,0.012986288265306121,0.41428571428571426,0.05730002083182187,False,False,True,True,False,False
GRB210511477,5.888,0.724,1.792,0.362,27.0143,1.3827,61.69,1.0,0.4347826086956522,0.053461720226843104,0.30434782608695654,0.07197504357361659,False,False,True,False,False,False
GRB210512789,0.832,0.73,0.256,0.143,4.8875,1.3176,14.16,14.51,0.15384615384615385,0.13498520710059173,0.3076923076923077,0.3200391228724365,True,True,True,True,True,True
GRB210515546,1.6,0.73,0.832,0.405,4.1571,1.2566,77.33,14.57,0.20000000000000004,0.09125,0.5199999999999999,0.34692913991909063,True,True,True,True,False,False
GRB210515623,16.384,1.717,6.656,0.572,20.256,6.008,45.71,1.57,0.125,0.013099670410156252,0.40625,0.055058103829408955,False,True,True,False,True,False
GRB210516982,2.688,0.771,0.704,0.181,16.4158,2.4122,74.91,9.52,0.3095238095238095,0.08878082482993195,0.26190476190476186,0.10088373992475748,True,False,True,False,False,False
GRB210518033,15.104,4.558,5.12,1.28,3.2246,1.0903,-1.6,7.86,0.1016949152542373,0.030688918414248784,0.33898305084745767,0.13283974054902165,False,True,True,True,True,False
GRB210518545,6.461,0.768,2.816,0.362,21.76,3.2788,49.61,1.77,0.2867977093329206,0.0340907972090517,0.4358458442965485,0.07631008538288808,False,False,True,False,False,False
GRB210518889,0.896,0.59,0.256,0.547,2.4853,0.8081,36.92,6.1,0.07142857142857142,0.0470344387755102,0.2857142857142857,0.6388232644392661,True,True,True,True,True,True
GRB210519277,25.024,2.29,6.848,0.724,7.3875,1.2835,-40.23,4.26,0.42966751918158563,0.0393197977511921,0.27365728900255754,0.038265177570571705,False,False,True,True,False,False
GRB210520797,56.065,3.083,26.369,1.639,4.6458,0.9805,-69.4,0.74,0.10045482921608846,0.005523985346886663,0.4703290823151699,0.039032440398756044,False,True,True,True,False,False
GRB210524208,20.992,0.724,4.608,0.362,49.8847,2.3302,-47.05,1.53,0.451219512195122,0.015562258328375968,0.2195121951219512,0.01883337199341955,False,False,True,False,False,False
GRB210524473,31.168,1.722,14.976,6.919,4.8179,1.3355,7.79,4.76,0.11498973305954825,0.006353064692265852,0.4804928131416838,0.2235721641350746,False,True,True,True,True,False
GRB210528586,1.024,0.091,0.448,0.091,31.7042,2.0443,-16.28,1.9,0.25,0.022216796875000003,0.4375,0.09699991924366097,True,False,True,False,False,False
GRB210529677,2.368,0.781,0.704,0.272,3.9273,1.2062,-15.67,10.95,0.48648648648648657,0.16045014609203803,0.2972972972972973,0.15102417660220305,True,False,True,True,False,False
GRB210529996,12.288,1.639,4.864,2.064,4.8615,1.1471,36.34,5.83,0.08333333333333333,0.011115180121527778,0.3958333333333333,0.17607110874274212,False,True,True,True,True,False
GRB210531500,20.48,0.572,11.008,0.362,70.7581,2.9544,3.52,1.0,0.13749999999999998,0.0038403320312499992,0.5375,0.02319050673760631,False,True,True,False,True,False
GRB210601724,0.96,0.64,0.32,0.389,5.6416,1.1109,11.25,19.48,0.4666666666666667,0.31111111111111117,0.33333333333333337,0.46214338624734264,True,True,True,True,True,True
GRB210602865,14.592,1.95,7.68,1.145,3.8423,1.2586,-26.94,9.37,0.10526315789473684,0.014066828254847645,0.5263157894736842,0.10537582301437645,False,True,True,True,False,False
GRB210603907,7.936,1.717,2.56,0.572,4.1538,1.0556,-62.12,9.84,0.32258064516129026,0.06979220863683663,0.3225806451612903,0.1003294100152552,False,False,True,True,False,False
GRB210605215,0.448,0.779,0.192,0.143,17.5452,2.6837,-41.51,2.01,0.14285714285714285,0.24840561224489796,0.42857142857142855,0.8107000023224489,True,True,True,False,False,False
GRB210605622,110.338,1.086,90.114,0.724,5.2185,1.1617,-6.429,0.001,0.08816545523754284,0.0008677670828542436,0.8167086588482663,0.010376506051725194,False,True,False,True,True,False
GRB210606164,11.008,5.184,2.56,0.724,5.58,1.3835,0.718,0.066,0.4418604651162792,0.20808545159545708,0.23255813953488375,0.1277500504781167,False,False,True,True,True,False
GRB210606945,243.717,2.573,17.664,0.572,49.2378,1.9375,-18.41,1.2,0.02205837097945567,0.00023287742968335995,0.07247750464678294,0.0024685661763500302,False,True,False,False,False,False
GRB210610628,8.192,2.064,2.56,0.724,5.4452,1.3734,14.4652,0.0006,0.28125,0.07086181640625,0.3125,0.1183642118869414,False,False,True,True,True,False
GRB210610827,55.041,0.724,17.664,0.362,31.2163,1.4458,14.3977,0.0019,0.16280590832288655,0.002141521368175903,0.32092440180956017,0.007815107784927722,False,True,True,False,True,False
GRB210615892,6.4,1.379,2.56,0.362,9.1457,1.2323,14.45,5.09,0.24,0.05171249999999999,0.39999999999999997,0.1030902592998,False,True,True,True,True,False
GRB210615982,1.856,0.405,0.96,0.272,2.3738,0.9147,62.16,7.55,0.31034482758620685,0.06772071938168846,0.5172413793103448,0.18497719573250015,True,False,True,True,False,False
GRB210618072,3.584,0.96,1.408,0.373,3.8977,1.4139,46.043,0.05,0.33928571428571425,0.09088010204081631,0.39285714285714285,0.14800200624517912,True,False,True,True,True,False
GRB210619532,1.28,0.202,0.512,0.091,26.8849,1.5022,12.49,1.62,0.1,0.01578125,0.4,0.09507411274401933,True,True,True,False,True,False
GRB210619999,54.785,0.572,37.121,0.362,262.747,5.5442,33.86,0.05,0.02336405950533906,0.00024393980171678273,0.6775759788263211,0.009680329682141709,False,True,True,False,True,False
GRB210620204,53.76,3.167,46.08,0.81,8.5595,1.2429,47.6,8.5,0.01904761904761905,0.001122094671201814,0.8571428571428571,0.052694247564079436,False,True,False,True,False,False
GRB210620666,98.306,1.28,59.902,1.493,4.7372,1.1923,19.2,3.2,0.2917014220902081,0.003798118327217732,0.6093422578479442,0.017134798572610035,False,False,True,True,True,False
GRB210621447,15.616,3.874,9.984,1.81,7.7461,1.186,-61.07,8.6,0.03278688524590164,0.00813373421123354,0.639344262295082,0.19644545603551108,False,True,True,True,False,False
GRB210622064,40.704,1.379,19.712,2.415,5.1908,1.2803,-26.213,0.0417,0.2893081761006289,0.00980139482219849,0.48427672955974843,0.061557456811210734,False,False,True,True,False,False
GRB210622440,16.128,2.415,8.96,0.923,7.4052,1.2796,-13.13,5.3,0.20634920634920637,0.030898644179894182,0.5555555555555556,0.1009731994829375,False,True,True,True,False,False
GRB210624041,0.304,0.333,0.064,0.045,20.6194,2.2063,87.11,4.64,0.052631578947368425,0.057652354570637124,0.2105263157894737,0.274030096826645,True,True,True,False,False,False
GRB210625891,4.096,0.724,2.048,0.724,5.3367,0.935,-41.01,7.59,0.1875,0.03314208984375,0.5,0.19762124215208102,True,True,True,True,False,False
GRB210626345,34.048,1.95,12.032,0.923,5.9336,1.4018,-1.1562,0.0016,0.14285714285714285,0.008181726638023629,0.3533834586466165,0.03383051595250059,False,True,True,True,True,False
GRB210626991,46.337,1.28,22.528,0.362,11.4567,1.3684,9.6,1.48,0.2651876470207393,0.007325467513791274,0.48617735287135544,0.01553699007145647,False,False,True,False,True,False
GRB210627312,12.8,4.048,3.328,1.145,5.8455,1.4612,44.46,10.73,0.32,0.10119999999999998,0.25999999999999995,0.12150231354696757,False,False,True,True,False,False
GRB210627748,15.68,1.032,4.544,0.231,3742.83,1580.28,-5.97,2.13,0.2571428571428572,0.016924198250728866,0.2897959183673469,0.024100350879219815,False,False,True,False,True,False
GRB210701834,68.864,5.101,42.752,6.562,4.2976,1.4325,-15.4,17.63,0.11152416356877322,0.008260989172344219,0.620817843866171,0.10580535094790272,False,True,True,True,False,False
GRB210704684,43.521,1.056,11.008,0.362,25.1455,2.1036,-41.87,1.0,0.3999908090347188,0.009705436325926863,0.25293536453666043,0.010336932050192121,False,False,True,False,False,False
GRB210704815,4.672,0.181,1.024,0.091,93.0761,3.8988,57.2164,0.0009,0.0821917808219178,0.0031842278100957023,0.21917808219178084,0.02124815478340375,False,True,True,False,False,False
GRB210706346,7.232,0.81,1.856,0.231,16.2692,1.5903,13.3079,0.083,0.20353982300884954,0.02279691048633409,0.25663716814159293,0.04297051049251146,False,True,True,False,True,False
GRB210706571,3.84,0.286,1.472,0.091,38.4889,1.9312,-49.14,1.32,0.2333333333333333,0.01737847222222222,0.38333333333333336,0.037104091160540906,False,False,True,False,False,False
GRB210709201,30.977,1.28,4.864,0.572,9.1742,1.2071,-44.22,3.86,0.6611356813119411,0.027318774318987788,0.157019724311586,0.019572037144173746,False,False,True,True,False,False
GRB210711432,1.6,1.139,0.128,0.091,4.1493,1.1232,9.29,11.1,0.32,0.22779999999999995,0.08,0.08048644684044637,True,True,True,True,True,True
GRB210712405,7.168,1.81,3.072,0.923,4.8935,0.9557,-35.3717,0.0006,0.14285714285714285,0.03607302295918367,0.42857142857142855,0.1682029740369666,False,True,True,True,False,False
GRB210714331,42.369,3.139,10.688,0.326,55.8898,2.9977,-51.59,1.0,0.039273997498170836,0.002909699972781001,0.2522599070074819,0.02021112373859607,False,True,True,False,False,False
GRB210715866,0.384,0.543,0.32,0.181,8.1656,1.165,6.6,9.07,0.16666666666666666,0.23567708333333337,0.8333333333333334,1.2691599350147724,True,True,True,True,True,True
GRB210716485,5.184,0.951,2.176,0.373,13.7853,7.0088,1.18,4.39,0.4691358024691359,0.08606252857796069,0.4197530864197531,0.10538796860841612,False,False,True,True,True,False
GRB210719164,40.704,1.95,12.288,1.305,6.4554,1.3807,-3.34,7.12,0.06289308176100628,0.0030130087812982077,0.3018867924528302,0.03517176017307099,False,True,True,True,False,False
GRB210721978,9.984,2.721,2.688,1.088,5.3031,1.0441,-75.2167,18.5667,0.4230769230769231,0.11530371671597635,0.2692307692307693,0.1313747125848176,False,False,True,True,False,False
GRB210722871,61.953,11.337,15.36,3.238,6.04,1.396,-6.345,0.001,0.041321647055025584,0.007561595284535455,0.24792988233015348,0.06921035253624942,False,True,True,True,True,False
GRB210723615,42.753,2.862,13.056,0.572,7.3903,1.2068,-32.8851,0.0005,0.07185460669426708,0.004810139273477706,0.30538207845063503,0.024431995676693907,False,True,True,True,False,False
GRB210724105,13.568,6.42,4.352,1.145,5.6825,1.6033,25.06,6.67,0.09433962264150944,0.044638883944464226,0.3207547169811321,0.17365607000095354,False,True,True,True,True,False
GRB210725048,6.976,0.689,2.048,0.143,13.0761,1.6225,14.92,1.61,0.28440366972477066,0.028089754650281965,0.29357798165137616,0.03551005202082509,False,False,True,False,True,False
GRB210725158,47.104,21.773,34.048,10.828,3.604,1.0558,-1.144,0.05,0.03804347826086956,0.017584932323664933,0.7228260869565218,0.40555416072105793,False,True,True,True,True,False
GRB210726106,47.872,7.718,22.528,3.482,4.5777,1.0637,-18.32,7.27,0.1443850267379679,0.023277983714146813,0.47058823529411764,0.10510268482318674,False,True,True,True,False,False
GRB210727410,1.088,0.231,0.512,0.143,9.4088,1.0739,-59.926,1.8,0.1764705882352941,0.03746756055363322,0.47058823529411764,0.16509862631968267,True,True,True,True,False,False
GRB210730207,4.16,0.466,1.28,0.143,14.3485,1.1372,69.6923,0.002,0.10769230769230768,0.01206360946745562,0.3076923076923077,0.04867901110341507,False,True,True,False,False,False
GRB210731092,72.45,0.81,40.961,0.362,5.2971,1.194,22.29,2.11,0.1731400966183575,0.0019357277882797734,0.5653692201518288,0.008057248805393194,False,True,True,True,True,False
GRB210731367,28.929,3.114,12.544,1.379,6.8838,1.6335,27.08,7.43,0.07964326454422899,0.008573027957783853,0.4336133291852467,0.06671483912655889,False,True,True,True,True,False
GRB210731931,25.857,5.278,8.96,1.493,4.8689,2.1961,-28.0595,0.0016,0.17821092934215108,0.03637689156003687,0.3465212514986271,0.09130782025447566,False,True,True,True,False,False
GRB210801581,13.824,1.305,1.28,0.362,79.3386,4.6442,-45.8,1.59,0.7222222222222222,0.0681785300925926,0.0925925925925926,0.027606643642110074,False,False,True,False,False,False
GRB210801649,5.376,1.639,1.792,0.724,5.0837,1.1634,-8.23,9.16,0.23809523809523808,0.07258893140589569,0.3333333333333333,0.16871352680783716,False,True,True,True,False,False
GRB210802839,10.24,0.81,4.864,0.362,22.8593,1.2336,30.3,1.0,0.25,0.019775390625,0.475,0.0515895483569292,False,False,True,False,True,False
GRB210803497,9.216,0.528,2.368,0.181,40.35,2.4777,-21.38,1.0,0.06944444444444443,0.003978587962962963,0.2569444444444445,0.024544271899321568,False,True,True,False,False,False
GRB210805002,0.832,0.773,0.128,0.091,3.9572,0.9616,-54.48,19.39,0.6153846153846154,0.5717455621301776,0.15384615384615385,0.17998250571506122,True,True,True,True,False,False
GRB210807525,8.704,0.81,2.304,0.724,5.3152,1.2928,-32.18,3.81,0.08823529411764705,0.008211234861591695,0.2647058823529411,0.08675111680144224,False,True,True,True,False,False
GRB210807687,7.68,1.864,2.304,0.572,14.6364,1.5599,-20.46,2.88,0.33333333333333337,0.0809027777777778,0.3,0.1041576037724136,False,False,True,False,False,False
GRB210807955,125.442,4.238,71.681,1.448,9.8628,1.4545,-51.409,0.05,0.10203918942618899,0.003447346859809227,0.5714274325983323,0.02249319904314747,False,True,True,True,False,False
GRB210812011,37.633,1.81,16.128,2.919,6.4021,1.355,2.37,6.32,0.29250923391704087,0.014068549235772963,0.42856004039008316,0.0802569077279833,False,False,True,True,True,False
GRB210812699,39.873,3.641,28.928,2.611,21.7832,3.7741,69.59,1.12,0.02407644270559025,0.002198538557195448,0.7255034735284529,0.09315031070226232,False,True,True,False,False,False
GRB210813038,82.433,1.448,28.672,0.362,6.3649,1.1927,8.1,1.3,0.4068394938920093,0.007146453327619149,0.3478218674559945,0.007524226889567035,False,False,True,True,True,False
GRB210815100,7.168,1.305,3.072,0.362,11.3372,1.3019,-30.16,2.88,0.07142857142857142,0.01300422512755102,0.42857142857142855,0.09294315904605399,False,True,True,False,False,False
GRB210820004,13.76,5.253,2.496,1.665,7.3777,1.0084,66.95,5.01,0.42790697674418604,0.16335722011898327,0.1813953488372093,0.1394172263477994,False,False,True,True,False,False
GRB210821291,51.712,3.566,22.784,1.717,4.4291,1.4771,-15.96,10.86,0.09405940594059405,0.006486228372218408,0.44059405940594054,0.0450062844942777,False,True,True,True,False,False
GRB210821320,7.168,1.056,2.56,0.572,10.207,1.4437,-6.87,2.01,0.17857142857142858,0.026307397959183673,0.35714285714285715,0.09558354591836733,False,True,True,True,True,False
GRB210822273,18.624,1.145,3.84,0.572,13.0964,1.5435,-46.3,2.08,0.06529209621993128,0.004014145735170818,0.2061855670103093,0.033226183405071545,False,True,True,False,False,False
GRB210822729,2.176,0.898,0.512,0.272,9.7144,1.212,18.02,4.75,0.14705882352941177,0.06068879757785466,0.23529411764705882,0.15828396377302817,True,True,True,True,True,True
GRB210824174,40.192,3.278,17.152,1.717,4.8272,0.9239,11.1521,0.002,0.12738853503184713,0.010389620268570732,0.4267515923566879,0.05510351647009975,False,True,True,True,True,False
GRB210826293,19.712,1.145,9.728,0.572,10.8002,1.2449,-77.07,2.12,0.2337662337662338,0.013578649434980605,0.4935064935064935,0.04078943184644499,False,False,True,True,False,False
GRB210827416,8.704,6.026,4.608,2.111,3.1682,1.0926,55.7858,0.0666,0.058823529411764705,0.040725021626297576,0.5294117647058822,0.43950264090260677,True,True,True,True,False,False
GRB210827424,35.585,3.62,9.984,0.572,11.5933,1.3688,-19.34,2.45,0.07194042433609665,0.007318373924312769,0.280567654910777,0.03275676718992582,False,True,True,False,False,False
GRB210903021,1.344,1.558,0.256,1.073,2.9702,0.9595,15.59,26.08,0.7142857142857142,0.8280187074829931,0.19047619047619047,0.8283347601400269,True,True,True,True,False,False
GRB210903077,15.872,3.727,7.168,2.521,6.2745,1.332,39.07,5.38,0.24193548387096772,0.0568103294094693,0.45161290322580644,0.1909809350239027,False,True,True,True,True,False
GRB210903727,18.176,3.806,5.632,0.81,4.5347,1.1572,22.03,4.18,0.16901408450704228,0.035391043443761164,0.3098591549295775,0.07871373595095,False,True,True,True,True,False
GRB210904866,3.904,2.099,1.472,0.547,6.1313,1.6264,-42.2,8.34,0.16393442622950818,0.0881399489384574,0.3770491803278688,0.24642997331390223,True,True,True,True,False,False
GRB210909447,1.408,0.091,0.704,0.091,28.635,1.7434,83.85,1.82,0.2272727272727273,0.01468879132231405,0.5,0.07225929898880713,True,False,True,False,False,False
GRB210912522,2.56,5.184,1.28,1.28,3.7043,1.1055,21.11,12.22,0.29999999999999993,0.6074999999999998,0.5,1.1292281656069334,True,True,True,True,True,True
GRB210915530,113.41,1.086,12.032,1.086,7.9998,1.3087,30.53,5.59,0.0270875584163654,0.0002593870773315654,0.10609293713076448,0.00962961598665498,False,True,True,True,True,False
GRB210915630,33.536,3.665,20.48,2.187,4.1585,1.443,41.71,15.49,0.061068702290076333,0.006673926344618611,0.6106870229007634,0.09331093245968516,False,True,True,True,False,False
GRB210917157,7.04,3.666,2.88,1.132,3.5959,1.1259,-36.18,5.59,0.2181818181818182,0.11361570247933885,0.40909090909090906,0.26690208209133803,True,True,True,True,False,False
GRB210919653,1.6,1.243,0.32,0.202,3.9758,0.8784,-77.1,9.16,0.12,0.09322499999999999,0.19999999999999998,0.2002010317780605,True,True,True,True,False,False
GRB210923124,128.512,5.838,71.424,2.919,7.3049,2.2542,-50.54,3.81,0.2470119521912351,0.01122117605276107,0.555776892430279,0.033961180875263834,False,False,True,True,False,False
GRB210924960,10.24,2.187,6.912,1.145,2.8296,0.9631,43.25,9.94,0.1,0.021357421874999998,0.6749999999999999,0.1824438633379124,False,True,True,True,False,False
GRB210925056,4.544,0.529,1.28,0.362,22.7999,1.8501,-51.41,1.18,0.21126760563380284,0.024595194405871854,0.28169014084507044,0.0861510909969023,False,True,True,False,False,False
GRB210925800,229.124,1.557,103.938,0.572,7.9959,1.2133,-17.14,3.33,0.458101290131108,0.0031130030408605606,0.4536320944117596,0.0039667318812606385,False,False,True,True,False,False
GRB210926044,7.424,2.573,3.84,1.305,3.9577,1.0572,1.5,9.42,0.06896551724137931,0.023901976813317478,0.5172413793103448,0.25106757203626096,False,True,True,True,True,False
GRB210926869,6.912,1.81,2.048,0.572,5.4316,1.1642,-18.42,6.97,0.11111111111111112,0.029095936213991775,0.2962962962962963,0.11343900112837438,False,True,True,True,False,False
GRB210927031,1.088,0.771,0.064,0.264,6.8598,1.0234,7.8,12.39,0.23529411764705882,0.1667387543252595,0.058823529411764705,0.2462015605511682,True,True,True,True,True,True
GRB210927996,32.257,0.572,13.056,0.572,14.5986,1.0612,81.42,1.0,0.1349164522429237,0.0023924174809483944,0.40474935672877205,0.019130016456552754,False,True,True,False,False,False
GRB210928084,23.808,0.362,11.008,0.362,13.305,1.5393,-17.9,0.15,0.25806451612903225,0.00392386403052376,0.46236559139784944,0.016751588354807577,False,False,True,False,False,False
GRB210928761,32.768,1.639,10.496,0.724,5.686,1.6872,22.66,5.82,0.1953125,0.009769201278686525,0.3203125,0.027292216597436397,False,True,True,True,True,False
GRB210929154,1.92,1.675,0.192,0.202,4.136,0.7841,12.34,14.05,0.46666666666666673,0.40711805555555564,0.1,0.1366731074606537,True,True,True,True,True,True
GRB210929821,10.752,8.208,1.28,0.81,4.6303,1.3486,2.44,13.31,0.023809523809523808,0.018176020408163265,0.11904761904761904,0.11804460286952526,True,True,True,True,False,False
GRB211002338,13.568,3.874,6.144,0.724,6.3913,1.2316,-4.78,3.36,0.24528301886792456,0.07003437611249555,0.4528301886792453,0.13987272376466953,False,True,True,True,True,False
GRB211002740,4.861,1.28,2.048,0.724,31.8455,14.115,-19.8,3.91,0.2627031475005143,0.06917507278351334,0.4213124871425633,0.1857175263092572,False,True,True,False,False,False
GRB211018505,24.576,2.429,12.8,0.923,4.1731,1.2919,60.85,11.02,0.19791666666666666,0.01956134372287326,0.5208333333333334,0.06372150279378273,False,True,True,True,False,False
GRB211018697,15.104,5.03,6.656,1.28,3.5575,1.1252,-24.53,9.79,0.2542372881355932,0.08466721128985925,0.4406779661016949,0.1694677387097254,False,True,True,True,False,False
GRB211018936,123.906,0.362,65.537,0.362,26.1968,1.3685,-3.6,0.19,0.15289009410359464,0.0004466790475481515,0.5289251529385179,0.0033050711083153104,False,True,True,False,True,False
GRB211019250,47.361,0.572,16.384,0.572,35.2649,1.3719,-39.19,1.0,0.07026878655433796,0.0008486675937814089,0.3459386414982792,0.012779706308677523,False,True,True,False,False,False
GRB211021460,2.816,0.572,1.536,0.362,14.7761,1.5164,27.07,5.45,0.18181818181818182,0.036931818181818184,0.5454545454545455,0.16970865448855613,True,True,True,False,True,False
GRB211023546,79.106,0.572,24.832,0.572,40.2039,69.5592,85.3,1.0,0.10032108816019013,0.0007254021493645077,0.31390792101736914,0.0075786906843942955,False,True,True,True,False,False
GRB211024065,0.064,0.036,0.064,0.036,10.4851,1.3761,-6.973,0.1,0.0,0.0,1.0,0.795495128834866,True,True,True,True,True,True
GRB211027244,19.968,2.611,6.912,0.923,6.6741,1.6809,18.99,6.14,0.14102564102564102,0.018440402079224195,0.34615384615384615,0.06469448082984912,False,True,True,True,True,False
GRB211031175,0.128,0.345,0.064,0.143,6.0024,1.1645,-54.27,10.73,0.0,0.0,0.5,1.7505100052042866,True,True,True,True,False,False
GRB211102338,48.897,0.923,15.36,0.81,10.4493,1.2746,56.84,4.1,0.5183140069942941,0.009783909615226568,0.3141297012086631,0.017594722001316322,False,False,True,True,False,False
GRB211102587,19.712,0.724,10.752,0.362,11.3696,1.3234,-2.62,1.77,0.14285714285714285,0.005246985157699443,0.5454545454545455,0.027177414107641375,False,True,True,False,True,False
GRB211104765,39.681,2.986,15.36,1.086,4.0916,1.163,-52.34,3.91,0.19999495980444043,0.01504964466560972,0.3870870189763363,0.03996851527054769,False,True,True,True,False,False
GRB211104782,0.704,0.64,0.384,0.58,190.065,70.4119,17.53,22.19,0.3636363636363636,0.33057851239669417,0.5454545454545455,0.9615800202030717,True,True,True,False,True,False
GRB211107848,8.384,4.332,2.752,1.261,3.6471,1.238,-61.22,17.87,0.2900763358778626,0.14988199988345663,0.32824427480916024,0.22668725029322556,False,True,True,True,False,False
GRB211109028,8.96,5.425,1.024,0.572,4.6005,1.1465,-33.88,5.47,0.22857142857142856,0.13839285714285712,0.11428571428571428,0.09414669472451498,False,True,True,True,False,False
GRB211109113,285.701,1.999,81.665,1.999,8.2819,3.2981,-45.12,1.91,0.02508916664624905,0.00017554451726053407,0.28584079159680925,0.007277051422226317,False,True,True,True,False,False
GRB211112607,111.618,13.036,21.76,4.558,3.5501,1.1739,-2.54,3.02,0.28899460660466947,0.03375202648048228,0.19495063520220754,0.04675425579335511,False,False,True,True,True,False
GRB211115688,8.96,1.81,3.84,1.379,10.4625,1.6081,-11.9,6.87,0.0857142857142857,0.017315051020408163,0.4285714285714285,0.17658541441762943,False,True,True,True,False,False
GRB211116487,14.848,4.136,6.912,1.145,4.0812,1.2187,-54.33,7.15,0.22413793103448276,0.06243497324613556,0.46551724137931033,0.1508697430949147,False,True,True,True,False,False
GRB211116586,19.968,1.81,5.376,0.572,18.7621,2.1743,-33.6,2.01,0.06410256410256411,0.005810578977646286,0.2692307692307693,0.03763190208133935,False,True,True,False,False,False
GRB211118985,7.168,2.828,1.536,0.362,10.9657,2.1,71.05,2.68,0.03571428571428571,0.014090401785714284,0.21428571428571427,0.09847788919749448,False,True,True,True,False,False
GRB211120548,36.097,2.534,12.288,0.572,8.474,1.0791,47.14,1.93,0.13474804000332435,0.009459277318570072,0.34041610106103,0.028673580703920315,False,True,True,True,True,False
GRB211120962,5.12,0.362,2.816,0.362,65.169,2.2536,43.41,1.0,0.25000000000000006,0.01767578125,0.5499999999999999,0.08069144180089499,False,False,True,False,True,False
GRB211121434,333.064,3.482,92.674,1.448,5.885,1.5244,-31.22,1.0,0.5757121754377537,0.006018752536672406,0.2782468234333341,0.005230933373632038,False,False,True,True,False,False
GRB211124104,0.512,0.345,0.256,0.231,27.1327,3.3165,-61.433,5.98,0.125,0.084228515625,0.5,0.563087156931562,True,True,True,False,False,False
GRB211129410,111.106,9.217,40.257,5.528,4.3491,1.0511,31.7882,0.001,0.04838622576638525,0.004013967228491466,0.36232966716468956,0.05812878380775677,False,True,True,True,True,False
GRB211130636,218.629,0.572,16.384,0.572,29.8095,1.6998,-24.31,1.45,0.0187349345237823,4.90162903713756e-05,0.0749397380951292,0.0026236405832272894,False,True,False,False,False,False
GRB211201863,54.785,3.78,15.36,0.724,4.7417,1.4468,-7.22,2.16,0.27102309026193305,0.018699776967967638,0.28036871406406866,0.023427707534967087,False,False,True,True,True,False
GRB211204144,77.056,2.985,40.96,1.493,2.8228,0.9534,-49.45,10.28,0.16279069767441862,0.006306195916711737,0.53156146179402,0.028274143800921105,False,True,True,True,False,False
GRB211204493,139.266,1.493,57.345,0.923,6.0521,1.341,13.53,2.92,0.08823402696997114,0.0009459121556314315,0.4117659730300289,0.007963132956524656,False,True,True,True,True,False
GRB211204901,17.408,1.999,4.352,0.572,28.183,4.9937,55.84,1.72,0.19117647058823528,0.021953226373269893,0.25,0.04363291342315992,False,True,True,False,False,False
